customer_id,customer_name,gender,age,city,state,signup_date,acquisition_channel,customer_segment
C108945,Meera Rao,Female,40.0,Hyderabad,Telangana,2025-04-17,YouTube,Standard
C108946,Rohan Singh,Female,43.0,Ahmedabad,Gujarat,2024-02-25,Email,Basic
C108947,Kavya Singh,Male,44.0,Hyderabad,Telangana,2024-01-30,Instagram,Standard
C108948,Sai Das,Female,41.0,Kakinada,Andhra Pradesh,2025-11-15,Instagram,Basic
C108949,Kavya Sharma,Female,49.0,Delhi,Delhi,2024-12-27,Organic Search,Premium
C108950,Nikhil Kumar,Female,31.0,Mumbai,Maharashtra,2024-03-22,Instagram,Basic
C108951,Sneha Rao,Male,43.0,Kakinada,Andhra Pradesh,2025-04-22,Referral,Standard
C108952,Kavya Gupta,Female,47.0,Ahmedabad,Gujarat,2024-09-26,YouTube,Premium
C108953,Rohan Rao,Male,45.0,Pune,Maharashtra,2025-01-26,Organic Search,Premium
C108954,Sneha Kumar,Female,64.0,Visakhapatnam,Andhra Pradesh,2025-10-18,Instagram,Standard
C108955,Aditya Das,Female,53.0,Ahmedabad,Gujarat,2024-06-22,Organic Search,Standard
C108956,Nikhil Sharma,Male,53.0,Kolkata,West Bengal,2025-04-16,Google Ads,Premium
C108957,Arjun Das,Male,56.0,Delhi,Delhi,2025-08-27,YouTube,Standard
C108958,Aarav Sharma,Female,43.0,Kakinada,Andhra Pradesh,2024-11-05,Referral,Standard
C108959,Ananya Reddy,Male,32.0,Ahmedabad,Gujarat,2025-12-09,Referral,Standard
C108960,Kavya Sharma,Male,43.0,Kakinada,Andhra Pradesh,2024-11-23,Instagram,Standard
C108961,Kiran Singh,Male,62.0,Kakinada,Andhra Pradesh,2024-12-01,Google Ads,Basic
C108962,Rohan Gupta,Female,60.0,Pune,Maharashtra,2025-10-07,Google Ads,Standard
C108963,Aditya Naidu,Male,34.0,Delhi,Delhi,2025-04-09,Organic Search,Standard
C108964,Rahul Kumar,Male,41.0,Kakinada,Andhra Pradesh,2025-09-26,Referral,Basic
C108965,Rohan Rao,Female,31.0,Kakinada,Andhra Pradesh,2025-07-31,Organic Search,Basic
C108966,Kavya Naidu,Female,18.0,Bengaluru,Karnataka,2025-06-04,Instagram,Standard
C108967,Rohan Varma,Female,32.0,Kolkata,West Bengal,2024-06-25,Google Ads,Premium
C108968,Vihaan Gupta,Female,22.0,Kolkata,West Bengal,2024-10-18,Referral,Premium
C108969,Rahul Rao,Male,35.0,Ahmedabad,Gujarat,2025-09-23,Email,Standard
C108970,Kavya Das,Male,20.0,Kakinada,Andhra Pradesh,2025-03-25,Referral,Basic
C108971,Rahul Naidu,Male,33.0,Mumbai,Maharashtra,2024-07-23,Google Ads,Premium
C108972,Divya Varma,Male,52.0,Kakinada,Andhra Pradesh,2024-08-26,Instagram,Standard
C108973,Arjun Gupta,Male,58.0,Kolkata,West Bengal,2025-07-20,Email,Premium
C108974,Aarav Varma,Female,60.0,Hyderabad,Telangana,2024-05-10,YouTube,Standard
C108975,Arjun Reddy,Male,44.0,Pune,Maharashtra,2024-03-22,Organic Search,Basic
C108976,Nikhil Reddy,Male,44.0,Bengaluru,Karnataka,2025-07-12,Email,Basic
C108977,Sanjay Reddy,Female,64.0,Kakinada,Andhra Pradesh,2024-07-29,Email,Basic
C108978,Rohan Singh,Male,44.0,Ahmedabad,Gujarat,2025-07-12,Organic Search,Standard
C108979,Kiran Patel,Female,22.0,Kakinada,Andhra Pradesh,2025-01-24,Organic Search,Standard
C108980,Sneha Reddy,Male,62.0,Kolkata,West Bengal,2025-12-29,Instagram,Basic
C108981,Rohan Patel,Female,47.0,Delhi,Delhi,2025-01-18,Google Ads,Standard
C108982,Meera Gupta,Male,49.0,Chennai,Tamil Nadu,2025-09-25,Organic Search,Basic
C108983,Aarav Singh,Male,22.0,Kakinada,Andhra Pradesh,2025-09-12,Organic Search,Standard
C108984,Kiran Patel,Female,40.0,Bengaluru,Karnataka,2024-06-03,Email,Premium
C108985,Vihaan Rao,Male,40.0,Visakhapatnam,Andhra Pradesh,2025-12-28,Google Ads,Premium
C108986,Ananya Naidu,Male,57.0,Chennai,Tamil Nadu,2025-06-28,Organic Search,Basic
C108987,Sai Gupta,Male,36.0,Pune,Maharashtra,2024-03-19,Google Ads,Premium
C108988,Ananya Kumar,Female,34.0,Kolkata,West Bengal,2024-01-05,Google Ads,Basic
C108989,Kiran Singh,Male,50.0,Hyderabad,Telangana,2024-07-17,Referral,Standard
C108990,Aditya Rao,Female,18.0,Bengaluru,Karnataka,2024-01-12,Referral,Standard
C108991,Meera Sharma,Female,53.0,Bengaluru,Karnataka,2024-09-18,Google Ads,Standard
C108992,Aditya Reddy,Female,18.0,Ahmedabad,Gujarat,2025-12-28,Email,Standard
C108993,Sai Gupta,Female,29.0,Hyderabad,Telangana,2024-12-15,Email,Premium
C108994,Ananya Kumar,Male,41.0,Kolkata,West Bengal,2024-01-18,Instagram,Standard
C108995,Sanjay Rao,Female,27.0,Bengaluru,Karnataka,2024-12-26,Google Ads,Basic
C108996,Aditya Kumar,Male,19.0,Ahmedabad,Gujarat,2024-06-08,Email,Premium
C108997,Sneha Gupta,Male,38.0,Kakinada,Andhra Pradesh,2025-09-17,YouTube,Standard
C108998,Arjun Das,Female,51.0,Chennai,Tamil Nadu,2024-03-07,Organic Search,Basic
C108999,Meera Reddy,Female,29.0,Mumbai,Maharashtra,2025-07-16,Instagram,Premium
C109000,Rahul Rao,Male,31.0,Chennai,Tamil Nadu,2024-11-21,Referral,Premium
C109001,Vihaan Naidu,Other,50.0,Kolkata,West Bengal,2024-01-14,Organic Search,Basic
C109002,Aarav Gupta,Female,63.0,Ahmedabad,Gujarat,2025-05-06,Google Ads,Basic
C109003,Divya Naidu,Male,42.0,Kolkata,West Bengal,2024-11-28,Email,Standard
C109004,Rahul Reddy,Female,44.0,Pune,Maharashtra,2025-07-17,Google Ads,Basic
C109005,Aditya Reddy,Female,57.0,Kolkata,West Bengal,2025-03-27,Email,Standard
C109006,Divya Rao,Female,21.0,Mumbai,Maharashtra,2025-07-28,Instagram,Premium
C109007,Sneha Naidu,Female,65.0,Mumbai,Maharashtra,2024-12-02,Google Ads,Standard
C109008,Sai Patel,Male,40.0,Kakinada,Andhra Pradesh,2024-01-06,Google Ads,Basic
C109009,Ananya Varma,Female,36.0,Pune,Maharashtra,2024-04-05,Google Ads,Standard
C109010,Kiran Gupta,Male,47.0,Visakhapatnam,Andhra Pradesh,2024-11-30,Instagram,Standard
C109011,Kavya Rao,Female,61.0,Kolkata,West Bengal,2024-10-17,Google Ads,Standard
C109012,Sneha Varma,Female,62.0,Chennai,Tamil Nadu,2025-08-02,Referral,Standard
C109013,Rohan Varma,Female,55.0,Pune,Maharashtra,2024-10-27,Instagram,Standard
C109014,Kavya Varma,Male,41.0,Kolkata,West Bengal,2025-09-19,Google Ads,Premium
C109015,Divya Rao,Female,25.0,Bengaluru,Karnataka,2024-05-17,Instagram,Basic
C109016,Kavya Varma,Female,27.0,Chennai,Tamil Nadu,2024-10-07,YouTube,Standard
C109017,Nikhil Reddy,Male,58.0,Ahmedabad,Gujarat,2025-07-06,Instagram,Premium
C109018,Ananya Singh,Male,24.0,Hyderabad,Telangana,2024-03-31,Email,Premium
C109019,Aditya Singh,Male,41.0,Hyderabad,Telangana,2024-08-22,Google Ads,Basic
C109020,Vihaan Reddy,Female,37.0,Bengaluru,Karnataka,2025-07-02,Google Ads,Standard
C109021,Sai Varma,Male,52.0,Pune,Maharashtra,2025-03-05,Organic Search,Standard
C109022,Rahul Varma,Female,34.0,Mumbai,Maharashtra,2025-07-21,Email,Standard
C109023,Kiran Kumar,Female,51.0,Chennai,Tamil Nadu,2025-01-11,Email,Standard
C109024,Meera Singh,Female,42.0,Bengaluru,Karnataka,2025-09-19,Instagram,Basic
C109025,Rohan Gupta,Female,60.0,Mumbai,Maharashtra,2025-10-02,Google Ads,Standard
C109026,Vihaan Singh,Male,26.0,Hyderabad,Telangana,2025-12-12,Google Ads,Premium
C109027,Sai Reddy,Male,54.0,Visakhapatnam,Andhra Pradesh,2024-03-30,Google Ads,Basic
C109028,Meera Reddy,Male,52.0,Chennai,Tamil Nadu,2025-03-07,YouTube,Standard
C109029,Sneha Kumar,Female,57.0,Bengaluru,Karnataka,2024-03-24,Google Ads,Standard
C109030,Rohan Varma,Female,41.0,Pune,Maharashtra,2024-06-16,Google Ads,Premium
C109031,Kavya Patel,Female,33.0,Kakinada,Andhra Pradesh,2024-08-07,Instagram,Basic
C109032,Sneha Singh,Female,42.0,Visakhapatnam,Andhra Pradesh,2025-04-16,Google Ads,Basic
C109033,Rohan Gupta,Female,64.0,Visakhapatnam,Andhra Pradesh,2024-11-10,Instagram,Standard
C109034,Rahul Reddy,Other,27.0,Chennai,Tamil Nadu,2025-09-23,Google Ads,Premium
C109035,Aditya Singh,Female,49.0,Delhi,Delhi,2024-08-05,YouTube,Premium
C109036,Priya Varma,Male,28.0,Delhi,Delhi,2025-03-26,Referral,Standard
C109037,Vihaan Gupta,Male,55.0,Delhi,Delhi,2025-07-11,Instagram,Standard
C109038,Meera Kumar,Female,38.0,Kakinada,Andhra Pradesh,2025-12-16,Google Ads,Standard
C109039,Vihaan Kumar,Female,59.0,Bengaluru,Karnataka,2024-06-28,Referral,Standard
C109040,Nikhil Sharma,Female,25.0,Visakhapatnam,Andhra Pradesh,2025-06-19,Instagram,Standard
C109041,Nikhil Naidu,Male,23.0,Kakinada,Andhra Pradesh,2024-03-02,Organic Search,Standard
C109042,Aditya Sharma,Female,63.0,Visakhapatnam,Andhra Pradesh,2025-01-31,Referral,Basic
C109043,Vihaan Rao,Male,34.0,Kolkata,West Bengal,2024-10-29,Referral,Standard
C109044,Kavya Gupta,Male,22.0,Visakhapatnam,Andhra Pradesh,2025-11-30,Email,Basic
C109045,Aditya Naidu,Female,58.0,Hyderabad,Telangana,2025-07-18,Instagram,Standard
C109046,Sneha Gupta,Female,37.0,Visakhapatnam,Andhra Pradesh,2025-11-07,Instagram,Premium
C109047,Meera Gupta,Male,62.0,Pune,Maharashtra,2025-09-12,Email,Standard
C109048,Vihaan Singh,Male,39.0,Kakinada,Andhra Pradesh,2024-10-26,Instagram,Basic
C109049,Sneha Rao,Female,54.0,Hyderabad,Telangana,2025-06-19,Instagram,Basic
C109050,Kiran Kumar,Male,45.0,Kakinada,Andhra Pradesh,2024-01-23,YouTube,Standard
C109051,Nikhil Singh,Male,41.0,Pune,Maharashtra,2025-02-11,Organic Search,Premium
C109052,Sneha Singh,Female,41.0,Bengaluru,Karnataka,2024-02-04,Instagram,Standard
C109053,Meera Das,Female,30.0,Pune,Maharashtra,2025-06-12,Organic Search,Premium
C109054,Ananya Naidu,Male,53.0,Hyderabad,Telangana,2025-12-06,Instagram,Standard
C109055,Aarav Varma,Female,43.0,Hyderabad,Telangana,2025-05-12,Organic Search,Basic
C109056,Divya Rao,Female,18.0,Pune,Maharashtra,2025-09-05,Google Ads,Standard
C109057,Ananya Patel,Male,37.0,Visakhapatnam,Andhra Pradesh,2024-06-20,Referral,Basic
C109058,Sanjay Naidu,Male,37.0,Bengaluru,Karnataka,2025-12-26,Email,Standard
C109059,Aarav Gupta,Male,60.0,Mumbai,Maharashtra,2025-02-06,Instagram,Premium
C109060,Rahul Patel,Male,38.0,Delhi,Delhi,2025-05-07,YouTube,Premium
C109061,Priya Rao,Female,45.0,Pune,Maharashtra,2025-07-16,Instagram,Basic
C109062,Kavya Gupta,Male,21.0,Hyderabad,Telangana,2025-04-11,YouTube,Standard
C109063,Rahul Sharma,Other,36.0,Kolkata,West Bengal,2024-08-19,Instagram,Standard
C109064,Sneha Singh,Male,31.0,Chennai,Tamil Nadu,2025-03-22,Instagram,Premium
C109065,Nikhil Kumar,Female,41.0,Kakinada,Andhra Pradesh,2025-04-22,Instagram,Standard
C109066,Sai Gupta,Female,61.0,Delhi,Delhi,2025-09-17,Google Ads,Premium
C109067,Ananya Varma,Female,62.0,Chennai,Tamil Nadu,2024-12-17,Referral,Standard
C109068,Priya Patel,Female,31.0,Hyderabad,Telangana,2025-01-01,Email,Basic
C109069,Vihaan Kumar,Female,47.0,Kakinada,Andhra Pradesh,2025-01-02,Organic Search,Standard
C109070,Sneha Sharma,Female,63.0,Visakhapatnam,Andhra Pradesh,2024-03-24,Referral,Basic
C109071,Kiran Reddy,Female,28.0,Delhi,Delhi,2024-03-06,Referral,Basic
C109072,Kiran Sharma,Female,39.0,Chennai,Tamil Nadu,2024-01-15,Google Ads,Standard
C109073,Nikhil Sharma,Other,42.0,Visakhapatnam,Andhra Pradesh,2025-05-01,Email,Standard
C109074,Divya Gupta,Male,18.0,Mumbai,Maharashtra,2024-11-01,YouTube,Standard
C109075,Meera Das,Male,40.0,Mumbai,Maharashtra,2025-09-23,Google Ads,Premium
C109076,Nikhil Gupta,Male,23.0,Mumbai,Maharashtra,2025-05-27,Google Ads,Basic
C109077,Rahul Singh,Female,32.0,Ahmedabad,Gujarat,2024-04-13,Google Ads,Basic
C109078,Arjun Gupta,Male,23.0,Mumbai,Maharashtra,2024-03-14,Google Ads,Standard
C109079,Aarav Reddy,Male,53.0,Hyderabad,Telangana,2024-09-24,Referral,Standard
C109080,Arjun Sharma,Female,58.0,Bengaluru,Karnataka,2025-11-03,Instagram,Premium
C109081,Aditya Reddy,Male,30.0,Kakinada,Andhra Pradesh,2024-02-05,Organic Search,Premium
C109082,Arjun Singh,Female,19.0,Visakhapatnam,Andhra Pradesh,2024-05-16,Instagram,Standard
C109083,Aditya Naidu,Male,41.0,Kakinada,Andhra Pradesh,2024-01-22,Instagram,Basic
C109084,Kavya Kumar,Female,23.0,Mumbai,Maharashtra,2024-10-28,Instagram,Premium
C109085,Aarav Naidu,Male,39.0,Chennai,Tamil Nadu,2025-12-23,Google Ads,Basic
C109086,Aarav Reddy,Female,44.0,Chennai,Tamil Nadu,2025-05-14,Organic Search,Standard
C109087,Meera Varma,Female,40.0,Pune,Maharashtra,2024-12-26,YouTube,Standard
C109088,Kavya Das,Male,43.0,Hyderabad,Telangana,2024-04-15,Google Ads,Premium
C109089,Meera Naidu,Male,45.0,Pune,Maharashtra,2024-09-16,Google Ads,Premium
C109090,Rahul Patel,Female,25.0,Hyderabad,Telangana,2025-01-17,Organic Search,Standard
C109091,Arjun Sharma,Female,50.0,Mumbai,Maharashtra,2024-07-19,Email,Standard
C109092,Priya Das,Male,50.0,Mumbai,Maharashtra,2025-05-29,Email,Standard
C109093,Aarav Rao,Female,24.0,Kolkata,West Bengal,2025-12-16,Google Ads,Standard
C109094,Divya Sharma,Male,38.0,Visakhapatnam,Andhra Pradesh,2024-05-30,Referral,Premium
C109095,Sneha Rao,Male,31.0,Kolkata,West Bengal,2024-07-03,Instagram,Standard
C109096,Kiran Gupta,Male,37.0,Chennai,Tamil Nadu,2024-04-02,Google Ads,Standard
C109097,Arjun Sharma,Male,55.0,Pune,Maharashtra,2025-06-13,YouTube,Standard
C109098,Sai Sharma,Male,46.0,Pune,Maharashtra,2024-12-03,Instagram,Premium
C109099,Vihaan Patel,Male,61.0,Bengaluru,Karnataka,2024-07-26,Google Ads,Basic
C109100,Aditya Patel,Male,45.0,Kakinada,Andhra Pradesh,2024-06-09,Google Ads,Premium
C109101,Meera Singh,Male,20.0,Kakinada,Andhra Pradesh,2024-02-21,Instagram,Basic
C109102,Rohan Gupta,Female,52.0,Mumbai,Maharashtra,2024-12-13,YouTube,Standard
C109103,Priya Varma,Female,21.0,Bengaluru,Karnataka,2025-05-13,Instagram,Standard
C109104,Kavya Naidu,Male,34.0,Bengaluru,Karnataka,2024-06-20,Referral,Premium
C109105,Vihaan Das,Male,62.0,Kolkata,West Bengal,2024-01-02,Organic Search,Standard
C109106,Priya Sharma,Female,65.0,Hyderabad,Telangana,2024-12-11,Instagram,Standard
C109107,Priya Rao,Female,25.0,Bengaluru,Karnataka,2025-05-08,Instagram,Premium
C109108,Kiran Rao,Female,65.0,Kolkata,West Bengal,2024-09-08,Google Ads,Premium
C109109,Rahul Reddy,Male,65.0,Bengaluru,Karnataka,2024-07-01,Instagram,Standard
C109110,Rohan Naidu,Male,60.0,Hyderabad,Telangana,2024-04-22,Instagram,Standard
C109111,Ananya Rao,Male,57.0,Hyderabad,Telangana,2025-06-28,Referral,Standard
C109112,Priya Rao,Female,21.0,Ahmedabad,Gujarat,2025-09-20,Instagram,Premium
C109113,Vihaan Kumar,Male,23.0,Delhi,Delhi,2025-07-15,Email,Premium
C109114,Sneha Rao,Male,47.0,Mumbai,Maharashtra,2025-01-13,YouTube,Standard
C109115,Nikhil Singh,Male,22.0,Kolkata,West Bengal,2025-06-12,Google Ads,Premium
C109116,Nikhil Das,Female,30.0,Bengaluru,Karnataka,2024-10-16,Instagram,Premium
C109117,Ananya Sharma,Male,64.0,Pune,Maharashtra,2024-01-18,Instagram,Premium
C109118,Sanjay Reddy,Female,61.0,Chennai,Tamil Nadu,2024-09-25,Instagram,Basic
C109119,Sai Sharma,Male,30.0,Kolkata,West Bengal,2025-05-28,Google Ads,Standard
C109120,Sanjay Sharma,Male,43.0,Kolkata,West Bengal,2025-04-17,Referral,Standard
C109121,Divya Rao,Male,43.0,Kolkata,West Bengal,2025-12-23,Instagram,Standard
C109122,Meera Varma,Other,30.0,Mumbai,Maharashtra,2025-12-29,Google Ads,Standard
C109123,Arjun Das,Male,29.0,Bengaluru,Karnataka,2024-06-26,Instagram,Premium
C109124,Divya Gupta,Male,38.0,Pune,Maharashtra,2024-01-07,Email,Standard
C109125,Sanjay Patel,Female,46.0,Hyderabad,Telangana,2024-07-19,Google Ads,Premium
C109126,Nikhil Sharma,Male,56.0,Chennai,Tamil Nadu,2025-10-01,Organic Search,Basic
C109127,Meera Sharma,Male,58.0,Kolkata,West Bengal,2025-08-16,Referral,Standard
C109128,Aarav Patel,Male,18.0,Visakhapatnam,Andhra Pradesh,2024-03-13,Google Ads,Basic
C109129,Kavya Sharma,Female,,Kolkata,West Bengal,2024-04-27,Email,Basic
C109130,Arjun Das,Male,47.0,Kakinada,Andhra Pradesh,2025-02-15,Instagram,Premium
C109131,Priya Kumar,Female,20.0,Pune,Maharashtra,2025-04-27,Email,Standard
C109132,Vihaan Reddy,Female,58.0,Chennai,Tamil Nadu,2025-12-18,Google Ads,Standard
C109133,Kavya Patel,Female,46.0,Mumbai,Maharashtra,2025-07-05,Referral,Basic
C109134,Vihaan Rao,Male,52.0,Kolkata,West Bengal,2024-06-03,Referral,Basic
C109135,Ananya Patel,Female,49.0,Visakhapatnam,Andhra Pradesh,2024-01-28,Referral,Standard
C109136,Vihaan Gupta,Female,34.0,Delhi,Delhi,2025-04-07,Email,Standard
C109137,Rohan Singh,Female,27.0,Hyderabad,Telangana,2025-02-08,Instagram,Standard
C109138,Rahul Rao,Male,36.0,Hyderabad,Telangana,2025-11-03,Referral,Basic
C109139,Rohan Singh,Female,54.0,Kolkata,West Bengal,2025-02-24,Instagram,Standard
C109140,Rohan Rao,Female,48.0,Kolkata,West Bengal,2024-12-31,Google Ads,Standard
C109141,Aarav Kumar,Female,48.0,Bengaluru,Karnataka,2024-08-09,Instagram,Basic
C109142,Sai Naidu,Male,24.0,Hyderabad,Telangana,2024-03-03,Referral,Premium
C109143,Arjun Gupta,Female,18.0,Kolkata,West Bengal,2025-10-01,Email,Standard
C109144,Divya Das,Female,50.0,Delhi,Delhi,2025-08-26,Organic Search,Standard
C109145,Nikhil Naidu,Female,63.0,Chennai,Tamil Nadu,2024-04-28,Referral,Standard
C109146,Arjun Gupta,Female,35.0,Mumbai,Maharashtra,2025-05-28,Organic Search,Premium
C109147,Priya Sharma,Female,39.0,Ahmedabad,Gujarat,2024-09-22,Organic Search,Premium
C109148,Aditya Rao,Male,63.0,Ahmedabad,Gujarat,2024-11-15,Instagram,Standard
C109149,Aditya Singh,Male,29.0,Hyderabad,Telangana,2025-09-11,Organic Search,Standard
C109150,Aditya Rao,Male,43.0,Hyderabad,Telangana,2025-09-06,Google Ads,Basic
C109151,Sneha Kumar,Female,22.0,Pune,Maharashtra,2024-05-19,Google Ads,Basic
C109152,Sanjay Naidu,Male,30.0,Kolkata,West Bengal,2024-08-12,YouTube,Standard
C109153,Priya Reddy,Female,35.0,Bengaluru,Karnataka,2025-08-22,Instagram,Standard
C109154,Meera Varma,Other,50.0,Bengaluru,Karnataka,2025-10-31,YouTube,Basic
C109155,Sanjay Das,Female,32.0,Kolkata,West Bengal,2024-02-27,Organic Search,Premium
C109156,Sai Kumar,Female,40.0,Chennai,Tamil Nadu,2025-08-31,Organic Search,Basic
C109157,Ananya Patel,Female,32.0,Bengaluru,Karnataka,2024-12-23,Referral,Basic
C109158,Sai Sharma,Male,24.0,Kolkata,West Bengal,2025-03-06,Referral,Basic
C109159,Divya Naidu,Female,56.0,Hyderabad,Telangana,2024-02-24,Google Ads,Standard
C109160,Aditya Naidu,Female,50.0,Mumbai,Maharashtra,2025-05-11,Google Ads,Premium
C109161,Kavya Varma,Female,49.0,Ahmedabad,Gujarat,2025-05-09,Organic Search,Standard
C109162,Sneha Varma,Male,45.0,Mumbai,Maharashtra,2025-04-28,Google Ads,Standard
C109163,Rahul Varma,Male,24.0,Hyderabad,Telangana,2025-07-31,Referral,Standard
C109164,Vihaan Rao,Female,42.0,Kakinada,Andhra Pradesh,2025-11-21,YouTube,Standard
C109165,Ananya Das,Female,51.0,Mumbai,Maharashtra,2025-09-12,Google Ads,Standard
C109166,Rahul Das,Female,41.0,Pune,Maharashtra,2025-06-27,Organic Search,Standard
C109167,Sai Rao,Male,52.0,Visakhapatnam,Andhra Pradesh,2025-12-17,Google Ads,Standard
C109168,Divya Sharma,Female,33.0,Kakinada,Andhra Pradesh,2025-05-07,Instagram,Standard
C109169,Aditya Gupta,Female,42.0,Visakhapatnam,Andhra Pradesh,2025-05-05,Referral,Premium
C109170,Rohan Kumar,Female,36.0,Delhi,Delhi,2025-01-30,Referral,Standard
C109171,Arjun Varma,Female,65.0,Visakhapatnam,Andhra Pradesh,2025-07-15,Organic Search,Basic
C109172,Kavya Rao,Male,26.0,Hyderabad,Telangana,2024-02-22,Instagram,Basic
C109173,Kiran Rao,Male,31.0,Delhi,Delhi,2025-01-04,Instagram,Basic
C109174,Rahul Patel,Female,50.0,Bengaluru,Karnataka,2024-11-06,Organic Search,Standard
C109175,Rohan Varma,Male,20.0,Pune,Maharashtra,2025-10-28,Referral,Basic
C109176,Divya Sharma,Female,42.0,Visakhapatnam,Andhra Pradesh,2024-02-22,Referral,Standard
C109177,Rohan Patel,Male,19.0,Ahmedabad,Gujarat,2025-04-14,Google Ads,Basic
C109178,Sai Sharma,Female,43.0,Kakinada,Andhra Pradesh,2024-05-14,YouTube,Premium
C109179,Sai Naidu,Male,33.0,Bengaluru,Karnataka,2025-10-06,YouTube,Standard
C109180,Meera Kumar,Female,27.0,Ahmedabad,Gujarat,2025-09-13,Referral,Premium
C109181,Kavya Sharma,Female,41.0,Ahmedabad,Gujarat,2024-06-20,Instagram,Premium
C109182,Sanjay Sharma,Male,33.0,Chennai,Tamil Nadu,2025-09-28,YouTube,Standard
C109183,Vihaan Varma,Female,21.0,Hyderabad,Telangana,2024-12-28,Organic Search,Premium
C109184,Sanjay Sharma,Female,43.0,Bengaluru,Karnataka,2025-12-09,Referral,Standard
C109185,Rahul Reddy,Female,45.0,Kakinada,Andhra Pradesh,2025-06-16,Email,Basic
C109186,Vihaan Reddy,Other,49.0,Mumbai,Maharashtra,2024-01-26,Google Ads,Standard
C109187,Aarav Sharma,Female,61.0,Kolkata,West Bengal,2024-05-27,Instagram,Standard
C109188,Rohan Sharma,Female,,Kakinada,Andhra Pradesh,2024-10-21,Email,Basic
C109189,Aarav Kumar,Female,56.0,Chennai,Tamil Nadu,2024-06-03,Email,Standard
C109190,Arjun Naidu,Female,49.0,Mumbai,Maharashtra,2024-04-06,Referral,Basic
C109191,Kavya Das,Female,50.0,Chennai,Tamil Nadu,2025-12-14,Organic Search,Standard
C109192,Sneha Gupta,Male,56.0,Mumbai,Maharashtra,2025-09-26,Google Ads,Premium
C109193,Sai Kumar,Female,49.0,Bengaluru,Karnataka,2024-11-13,Organic Search,Standard
C109194,Aarav Naidu,Female,42.0,Visakhapatnam,Andhra Pradesh,2024-06-05,Instagram,Basic
C109195,Meera Gupta,Male,53.0,Delhi,Delhi,2024-05-12,YouTube,Premium
C109196,Sai Kumar,Male,64.0,Kolkata,West Bengal,2025-10-30,Instagram,Standard
C109197,Arjun Rao,Female,41.0,Ahmedabad,Gujarat,2024-08-29,Instagram,Standard
C109198,Sanjay Singh,Female,28.0,Pune,Maharashtra,2024-01-10,Email,Basic
C109199,Kavya Reddy,Male,37.0,Pune,Maharashtra,2024-10-17,Instagram,Basic
C109200,Nikhil Kumar,Female,18.0,Bengaluru,Karnataka,2024-11-27,Instagram,Standard
C109201,Rohan Naidu,Female,32.0,Pune,Maharashtra,2025-03-30,Organic Search,Standard
C109202,Nikhil Singh,Male,60.0,Ahmedabad,Gujarat,2024-09-04,Google Ads,Standard
C109203,Rohan Reddy,Female,22.0,Bengaluru,Karnataka,2025-11-04,Organic Search,Basic
C109204,Vihaan Das,Male,60.0,Mumbai,Maharashtra,2025-04-14,Instagram,Premium
C109205,Aditya Gupta,Female,44.0,Kolkata,West Bengal,2025-12-21,Google Ads,Standard
C109206,Rahul Patel,Male,33.0,Kakinada,Andhra Pradesh,2024-09-24,Google Ads,Standard
C109207,Ananya Rao,Female,40.0,Delhi,Delhi,2025-04-20,Referral,Premium
C109208,Sneha Varma,Male,60.0,Visakhapatnam,Andhra Pradesh,2024-09-23,Google Ads,Standard
C109209,Ananya Reddy,Female,23.0,Bengaluru,Karnataka,2025-05-25,Google Ads,Basic
C109210,Vihaan Kumar,Female,45.0,Pune,Maharashtra,2025-06-28,Google Ads,Standard
C109211,Sanjay Kumar,Male,30.0,Kakinada,Andhra Pradesh,2024-08-22,Instagram,Standard
C109212,Divya Gupta,Female,43.0,Chennai,Tamil Nadu,2025-11-15,Email,Standard
C109213,Kiran Kumar,Female,55.0,Pune,Maharashtra,2025-09-17,Referral,Standard
C109214,Priya Rao,Female,62.0,Bengaluru,Karnataka,2025-10-14,Google Ads,Standard
C109215,Ananya Varma,Female,30.0,Pune,Maharashtra,2024-06-07,Instagram,Basic
C109216,Kavya Das,Female,49.0,Pune,Maharashtra,2025-06-08,Organic Search,Premium
C109217,Arjun Singh,Female,38.0,Kakinada,Andhra Pradesh,2024-03-18,Google Ads,Basic
C109218,Aarav Kumar,Female,42.0,Mumbai,Maharashtra,2024-03-18,YouTube,Basic
C109219,Sneha Gupta,Male,25.0,Delhi,Delhi,2025-12-11,Instagram,Standard
C109220,Kavya Gupta,Male,59.0,Kolkata,West Bengal,2024-04-21,YouTube,Standard
C109221,Aditya Reddy,Male,26.0,Kakinada,Andhra Pradesh,2025-09-22,Google Ads,Basic
C109222,Arjun Kumar,Male,19.0,Mumbai,Maharashtra,2024-11-10,Referral,Premium
C109223,Kavya Singh,Female,54.0,Kolkata,West Bengal,2024-08-09,Google Ads,Standard
C109224,Nikhil Reddy,Male,37.0,Visakhapatnam,Andhra Pradesh,2024-02-23,YouTube,Standard
C109225,Arjun Patel,Female,21.0,Kolkata,West Bengal,2025-05-07,Google Ads,Standard
C109226,Nikhil Kumar,Male,50.0,Chennai,Tamil Nadu,2025-06-10,Organic Search,Standard
C109227,Divya Naidu,Male,31.0,Mumbai,Maharashtra,2024-12-06,Instagram,Standard
C109228,Ananya Reddy,Female,64.0,Mumbai,Maharashtra,2025-08-14,Referral,Premium
C109229,Kavya Varma,Male,65.0,Hyderabad,Telangana,2024-08-23,Organic Search,Standard
C109230,Aditya Varma,Female,44.0,Bengaluru,Karnataka,2025-02-06,Referral,Basic
